movie_id,budget (in Million),original_language,runtime,title,rating,keywords,genres,cast,director,producer,spoken_languages,production_companies,production_countries
44826,170,en,126.0,Hugo,7.0,"Library,Clock,Film Director,Key,Toy,Boy,Love,Orphan,Robot,Automaton,Hiding,Filmmaking,Leg Brace,Doberman,3D","Adventure,Drama,Family","Ben Kingsley,Sacha Baron Cohen,Asa Butterfield,Chloë Grace Moretz,Ray Winstone",Martin Scorsese,Johnny Depp,English,"Paramount Pictures,Infinitum Nihil","France,United States Of America,United Kingdom"
8487,170,en,106.0,Wild Wild West,5.1,"Steampunk,Based On Tv Series,Steam Locomotive,Drag","Action,Adventure,Comedy,Science Fiction,Western","Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek,M. Emmet Walsh",Barry Sonnenfeld,Jon Peters,English,"Todman, Simon, Lemasters Productions,Warner Bros.",United States Of America
1735,145,en,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,,"Adventure,Action,Fantasy","Brendan Fraser,Jet Li,John Hannah,Maria Bello,Luke Ford",Rob Cohen,Stephen Sommers,"English,普通话,","Universal Pictures,China Film Co Production Corporation","Germany,United States Of America"
297761,175,en,123.0,Suicide Squad,6.0,"Dc Comics,Shared Universe,Anti Hero,Secret Mission,Villain,Superhero,Supervillain,Dc Extended Universe","Action,Adventure,Crime,Fantasy,Science Fiction","Will Smith,Margot Robbie,Joel Kinnaman,Viola Davis,Jared Leto",David Ayer,Charles Roven,English,"Dc Comics,Dune Entertainment",United States Of America
2698,175,en,96.0,Evan Almighty,5.3,"Father Son Relationship,Daily Life,Married Couple,Support,Father,Marriage,Faith,Baustelle,Rescue,Animal,Nature,Duringcreditsstinger,Noah'S Ark","Fantasy,Comedy,Family","Steve Carell,Lauren Graham,John Goodman,Jimmy Bennett,John Michael Higgins",Tom Shadyac,Tom Shadyac,English,"Columbia Pictures,Universal Pictures",United States Of America
137113,178,en,113.0,Edge of Tomorrow,7.6,"Deja Vu,Time Warp,Restart,Dystopia,War,Alien,Military Officer,Soldier,Alien Invasion,Exoskeleton","Action,Science Fiction","Tom Cruise,Emily Blunt,Brendan Gleeson,Bill Paxton,Jonas Armstrong",Doug Liman,Erwin Stoff,English,"Village Roadshow Pictures,Warner Bros.","Australia,United States Of America"
9804,175,en,135.0,Waterworld,5.9,"Ocean,Tattoo,Mutant,Water,Dystopia,Doomsday","Adventure,Action","Kevin Costner,Chaim Girafi,Rick Aviles,R. D. Call,Zitto Kazann",Kevin Reynolds,Lawrence Gordon,"English,Deutsch,Español","Universal Pictures,Gordon Company",United States Of America
14869,175,en,118.0,G.I. Joe: The Rise of Cobra,5.6,"Terrorist,Secret,Hostage,Technology,Warhead,Government,President,Revenge,Murder,Attack,Explosion,Scientist,Lasers,Evil,Cobra","Adventure,Action,Thriller,Science Fiction","Dennis Quaid,Channing Tatum,Marlon Wayans,Sienna Miller,Joseph Gordon Levitt",Stephen Sommers,Lorenzo Di Bonaventura,"English,Français,","Paramount Pictures,Spyglass Entertainment","Czech Republic,United States Of America"
150540,175,en,94.0,Inside Out,8.1,"Dream,Cartoon,Imaginary Friend,Animation,Family,Moving,Kids,Unicorn,Duringcreditsstinger,3D,Emotions","Drama,Comedy,Animation,Family","Amy Poehler,Phyllis Smith,Richard Kind,Bill Hader,Lewis Black",Pete Docter,Jonas Rivera,English,"Walt Disney Pictures,Pixar Animation Studios",United States Of America
278927,175,en,106.0,The Jungle Book,6.7,"Based On Novel,Snake,Wolf,Elephant,Tiger,Feral Child,Panther,Remake,Bear,Jungle,Talking Animal,Orphan,Animal,Talking To Animals","Family,Adventure,Drama,Fantasy","Neel Sethi,Bill Murray,Ben Kingsley,Idris Elba,Scarlett Johansson",Jon Favreau,Jon Favreau,English,"Walt Disney Pictures,Walt Disney Studios Motion Pictures","United Kingdom,United States Of America"
10138,200,en,124.0,Iron Man 2,6.6,"Malibu,Marvel Comic,Superhero,Based On Comic Book,Revenge,Aftercreditsstinger,Marvel Cinematic Universe","Adventure,Action,Science Fiction","Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Scarlett Johansson,Mickey Rourke",Jon Favreau,Kevin Feige,"English,Pусский,Français",Marvel Studios,United States Of America
58595,170,en,127.0,Snow White and the Huntsman,5.8,"Queen,Magic,Fairy Tale,Immortality,Forest,Deception,Woman,Eternal Youth,Snow White,Evil Queen,Evil Stepmother,Imprisoned,Sorceress","Adventure,Fantasy,Drama","Kristen Stewart,Charlize Theron,Chris Hemsworth,Sam Claflin,Ian Mcshane",Rupert Sanders,Sam Mercer,English,"Universal Pictures,Roth Films",United States Of America
102651,180,en,97.0,Maleficent,7.0,"Fairy Tale,Villain,Sleeping Beauty,Dark Fantasy,Based On Fairy Tale,Adaptation,Retelling,Literary Adaptation,3D","Fantasy,Adventure,Action,Family,Romance","Angelina Jolie,Elle Fanning,Sharlto Copley,Sam Riley,Juno Temple",Robert Stromberg,Don Hahn,English,"Walt Disney Pictures,Walt Disney Studios Motion Pictures",United States Of America
119450,170,en,130.0,Dawn of the Planet of the Apes,7.4,"Leader,Colony,Post Apocalyptic,Dystopia,Forest,Sequel,Woods,Ape,Scientist,Monkey,Medical Research,Animal Attack,Plague,3D","Science Fiction,Action,Drama,Thriller","Andy Serkis,Jason Clarke,Gary Oldman,Keri Russell,Toby Kebbell",Matt Reeves,Rick Jaffa,English,"Ingenious Media,Chernin Entertainment",United States Of America
79698,27,en,109.0,The Lovers,4.8,,"Action,Adventure,Science Fiction,Romance","Josh Hartnett,Simone Kessell,Tamsin Egerton,Alice Englert,Bipasha Basu",Roland Joffé,Paul Breuls,English,"Corsan,Bliss Media","Australia,Belgium,India"
64686,175,en,119.0,47 Ronin,5.9,"Japan,Suicide,Samurai,Based On True Story,Samurai Sword,Ronin,Shogun,Half Breed,3D","Drama,Action,Adventure,Fantasy","Keanu Reeves,Hiroyuki Sanada,Kou Shibasaki,Tadanobu Asano,Min Tanaka",Carl Rinsch,Eric Mcleod,"English,日本語","Mid Atlantic Films,Stuber Productions",United States Of America
100402,170,en,136.0,Captain America: The Winter Soldier,7.6,"Washington D.C.,Future,Shield,Marvel Comic,Superhero,Based On Comic Book,Captain America,Aftercreditsstinger,Duringcreditsstinger,Marvel Cinematic Universe,3D,Political Thriller","Action,Adventure,Science Fiction","Chris Evans,Samuel L. Jackson,Scarlett Johansson,Robert Redford,Sebastian Stan",Anthony Russo,Kevin Feige,English,Marvel Studios,United States Of America
10192,165,en,93.0,Shrek Forever After,6.0,"Ogre,3D","Comedy,Adventure,Fantasy,Animation,Family","Mike Myers,Eddie Murphy,Cameron Diaz,Antonio Banderas,Julie Andrews",Mike Mitchell,,English,Dreamworks Animation,United States Of America
158852,190,en,130.0,Tomorrowland,6.2,"Inventor,Apocalypse,Destiny,Imax,Dreamer,Futuristic Car,Futuristic City","Adventure,Family,Mystery,Science Fiction","Britt Robertson,George Clooney,Raffey Cassidy,Thomas Robinson,Hugh Laurie",Brad Bird,Brad Bird,English,"Walt Disney Pictures,Babieka",United States Of America
177572,165,en,102.0,Big Hero 6,7.9,"Brother Brother Relationship,Hero,Talent,Revenge,Best Friend,Another Dimension,Robot,Boy Genius,Hate,Aftercreditsstinger,Moral Dilemma,3D,Teen Superheroes,Dead Brother","Adventure,Family,Animation,Action,Comedy","Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung",Chris Williams,Roy Conli,English,"Walt Disney Pictures,Walt Disney Animation Studios",United States Of America
82690,165,en,108.0,Wreck-It Ralph,7.1,"Support Group,Product Placement,Bullying,Racing,Arcade,Medal,Self Esteem,Curiosity,Precocious Child,Aftercreditsstinger,Duringcreditsstinger,First Person Shooter,Glitch,Carefree,Video Gamer,Q*Bert,Interrupted Wedding,Social Reject","Family,Animation,Comedy,Adventure","John C. Reilly,Sarah Silverman,Jack Mcbrayer,Jane Lynch,Alan Tudyk",Rich Moore,Clark Spencer,English,Walt Disney Animation Studios,United States Of America
5255,165,en,100.0,The Polar Express,6.4,"Santa Claus,Nerd,Faith,Gift,Bell,Beard,North Pole,Chute,Trestle,Ticket,Christmas","Adventure,Animation,Family,Fantasy","Tom Hanks,Michael Jeter,Nona Gaye,Peter Scolari,Eddie Deezen",Robert Zemeckis,Robert Zemeckis,English,"Golden Mean,Playtone",United States Of America
47933,165,en,120.0,Independence Day: Resurgence,4.9,"Alternate History,Alien Invasion","Action,Adventure,Science Fiction","Liam Hemsworth,Jeff Goldblum,Bill Pullman,Maika Monroe,Sela Ward",Roland Emmerich,Harald Kloser,English,"Twentieth Century Fox Film Corporation,Centropolis Entertainment",United States Of America
10191,165,en,98.0,How to Train Your Dragon,7.5,"Flying,Blacksmith,Arena,Island,Night,Ship,Training,Village,Forest,Viking,Friendship,Ignorance,Flight,Nest,Dragon,Battle,Combat,Well,Warrior","Fantasy,Adventure,Animation,Family","Jay Baruchel,Gerard Butler,Craig Ferguson,America Ferrera,Jonah Hill",Chris Sanders,Bonnie Arnold,English,"Dreamworks Animation,Vertigo Entertainment",United States Of America
296,200,en,109.0,Terminator 3: Rise of the Machines,5.9,"Saving The World,Artificial Intelligence,Man Vs Machine,Cyborg,Killer Robot,Sun Glasses,Leather Jacket,Nanotechnology,Rocket Launcher,Firemen,Veterinarian,Fire Engine,Dystopia,Psychiatrist","Action,Thriller,Science Fiction","Arnold Schwarzenegger,Nick Stahl,Claire Danes,Kristanna Loken,David Andrews",Jonathan Mostow,Mario Kassar,English,"Columbia Pictures,Intermedia Films","Germany,United Kingdom,United States Of America"
118340,170,en,121.0,Guardians of the Galaxy,8.3,"Marvel Comic,Spaceship,Space,Outer Space,Orphan,Adventurer,Aftercreditsstinger,Duringcreditsstinger,Marvel Cinematic Universe","Action,Science Fiction,Adventure","Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper",James Gunn,Kevin Feige,English,"Marvel Studios,Moving Picture Company (Mpc)","United Kingdom,United States Of America"
157336,165,en,169.0,Interstellar,8.8,"Saving The World,Artificial Intelligence,Father Son Relationship,Single Parent,Nasa,Expedition,Wormhole,Space Travel,Famine,Black Hole,Dystopia,Race Against Time,Quantum Mechanics,Spaceship,Space,Rescue,Family Relationships,Farmhouse,Robot,Astronaut,Scientist,Father Daughter Relationship,Single Father,Farmer,Space Station,Imax,Astrophysics,Zero Gravity,Courage,Time Paradox,Relativity","Adventure,Drama,Science Fiction","Matthew Mcconaughey,Jessica Chastain,Anne Hathaway,Michael Caine,Casey Affleck",Christopher Nolan,Christopher Nolan,English,"Paramount Pictures,Legendary Pictures","Canada,United States Of America,United Kingdom"
27205,160,en,148.0,Inception,8.3,"Loss Of Lover,Dream,Kidnapping,Sleep,Subconsciousness,Heist,Redemption,Female Hero","Action,Thriller,Science Fiction,Mystery,Adventure","Leonardo Dicaprio,Joseph Gordon Levitt,Ellen Page,Tom Hardy,Ken Watanabe",Christopher Nolan,Christopher Nolan,"English,日本語,Français","Legendary Pictures,Warner Bros.","United Kingdom,United States Of America"
315011,15,ja,120.0,Shin Godzilla,6.5,"Monster,Godzilla,Giant Monster,Destruction,Kaiju,Toyko","Action,Adventure,Drama,Horror,Science Fiction","Hiroki Hasegawa,Yutaka Takenouchi,Satomi Ishihara,Kengo Kora,Matsuo Satoru",Hideaki Anno,Kazutoshi Wadakura,"Italiano,Deutsch,English,日本語","Cine Bazar,Toho Pictures",Japan
49051,250,en,169.0,The Hobbit: An Unexpected Journey,7.1,"Riddle,Elves,Dwarves,Orcs,Middle Earth (Tolkien),Hobbit,Mountains,Wizard,Journey,Ring,Goblin,Courage,Giant,Tunnel,Underground Lake,Buried Treasure,Climbing A Tree,Invisibility,Ancient,Gnomes","Adventure,Fantasy,Action","Ian Mckellen,Martin Freeman,Richard Armitage,Andy Serkis,Cate Blanchett",Peter Jackson,Peter Jackson,English,"Wingnut Films,New Line Cinema","New Zealand,United States Of America"
9799,38,en,106.0,The Fast and the Furious,6.6,"Street Gang,Car Race,Undercover,Auto Tuning,Los Angeles,Car,Automobile Racing,Aftercreditsstinger,Duringcreditsstinger","Action,Crime,Thriller","Paul Walker,Vin Diesel,Michelle Rodriguez,Jordana Brewster,Rick Yune",Rob Cohen,Neal H. Moritz,English,"Universal Pictures,Original Film","Germany,United States Of America"
4922,150,en,166.0,The Curious Case of Benjamin Button,7.3,"Diary,Navy,Funeral,Tea,Travel,Hospital","Fantasy,Drama,Thriller,Mystery,Romance","Cate Blanchett,Brad Pitt,Tilda Swinton,Julia Ormond,Elle Fanning",David Fincher,Kathleen Kennedy,English,"Paramount Pictures,Warner Bros.",United States Of America
49538,160,en,132.0,X-Men: First Class,7.1,"Cia,Mutant,Mine,Marvel Comic,Superhero,Based On Comic Book,Superhuman,Historical Fiction,Nuclear War,Cuban Missile Crisis,World War Iii,1960S","Action,Science Fiction,Adventure","James Mcavoy,Michael Fassbender,Jennifer Lawrence,Kevin Bacon,Rose Byrne",Matthew Vaughn,Lauren Shuler Donner,"Deutsch,English,Español,Français,Pусский","Ingenious Film Partners,Ingenious Media",United States Of America
131634,160,en,137.0,The Hunger Games: Mockingjay - Part 2,6.6,"Revolution,Strong Woman,Dystopia,Game Of Death,3D,Based On Young Adult Novel","Action,Adventure,Science Fiction","Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks",Francis Lawrence,Jon Kilik,English,"Studio Babelsberg,Lionsgate","Germany,United States Of America"
27022,150,en,109.0,The Sorcerer's Apprentice,5.8,"Witch,Fire,Wolf,Fountain,Magic,Book,Castle,Water,Apprentice,Training,Merlin,Love,Mission,Sorcerer,Dragon,Aftercreditsstinger,Apprendista,Morgana","Fantasy,Adventure,Action,Comedy,Drama","Nicolas Cage,Jay Baruchel,Monica Bellucci,Alfred Molina,Teresa Palmer",Jon Turteltaub,,English,"Walt Disney Pictures,Jerry Bruckheimer Films",United States Of America
503,160,en,99.0,Poseidon,5.5,"New Year'S Eve,Fire,Drowning,Cataclysm,Loss Of Father,Atlantic Ocean,Ball,Self Abandonment,Shipwreck,Giant Wave,Blackout,Ship,Daughter,Single,Escape,Capsized Ship","Adventure,Action,Drama,Thriller","Kurt Russell,Richard Dreyfuss,Josh Lucas,Jacinda Barrett,Emmy Rossum",Wolfgang Petersen,Wolfgang Petersen,"English,Español","Virtual Studios,Next Entertainment",United States Of America
241259,170,en,113.0,Alice Through the Looking Glass,6.5,"Based On Novel,Clock,Queen,Sequel,Alice In Wonderland,Dark Fantasy,Mad Hatter,3D",Fantasy,"Johnny Depp,Mia Wasikowska,Anne Hathaway,Helena Bonham Carter,Alan Rickman",James Bobin,Tim Burton,English,"Walt Disney Pictures,Team Todd","United Kingdom,United States Of America"
810,160,en,93.0,Shrek the Third,6.0,"Ambush,Sadness,Stage,Liberation Of Prisoners,Island,Traitor,Shipwreck,Prince,Ship,Donkey,Kingdom,Theatre Play,Transformation,Conciliation,Tricks,Heir To The Throne,Assault,Boarding School,Coup D'Etat,Teacher,Best Friend,Dragon,Cowardliness,Pregnancy,Capture,Duringcreditsstinger","Fantasy,Adventure,Animation,Comedy,Family","Mike Myers,Eddie Murphy,Cameron Diaz,Julie Andrews,Antonio Banderas",Chris Miller,Aron Warner,Français,"Dreamworks Skg,Dreamworks Animation",United States Of America
68735,160,en,123.0,Warcraft,6.3,"Video Game,Elves,Orcs,Magic,Chase,Based On Comic Book,Sorcerer,Fictional War,Based On Video Game,Wizard,Fictional Language,Muscles,Orc,Sword And Sorcery","Action,Adventure,Fantasy","Paula Patton,Travis Fimmel,Ben Foster,Robert Kazinsky,Dominic Cooper",Duncan Jones,Charles Roven,English,"Universal Pictures,Atlas Entertainment","Canada,China,Japan,United States Of America"
87101,155,en,126.0,Terminator Genisys,5.9,"Saving The World,Artificial Intelligence,Cyborg,Killer Robot,Future,Time Travel,Dystopia,Sequel,Fiction,Duringcreditsstinger,3D","Science Fiction,Action,Thriller,Adventure","Arnold Schwarzenegger,Jason Clarke,Emilia Clarke,Jai Courtney,J.K. Simmons",Alan Taylor,Dana Goldberg,English,"Paramount Pictures,Annapurna Pictures",United States Of America
10140,155,en,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,"Based On Novel,Magic,Good Vs Evil,King,Narnia,Fantasy World,Knife Held To Throat,Snowing,Quest","Adventure,Family,Fantasy","Skandar Keynes,Georgie Henley,Simon Pegg,Gary Sweet,Arthur Angel",Michael Apted,Mark Johnson,English,"Dune Entertainment,Fox 2000 Pictures",United States Of America
676,140,en,183.0,Pearl Harbor,6.6,"Nurse,Patriotism,Hawaii,World War Ii,Pilot,Pearl Harbor,U.S. Air Force,Airplane,War,Army,Love,Pin Up","History,Romance,War","Ben Affleck,Josh Hartnett,Kate Beckinsale,Cuba Gooding Jr.,Jon Voight",Michael Bay,Jerry Bruckheimer,"Français,English,日本語","Jerry Bruckheimer Films,Touchstone Pictures",United States Of America
1858,150,en,144.0,Transformers,6.6,"Destroy,Transformation,Alien,Based On Toy,Transformers,Robot,Duringcreditsstinger,Teenage Hero","Adventure,Science Fiction,Action","Shia Labeouf,Josh Duhamel,Megan Fox,Rachael Taylor,Tyrese Gibson",Michael Bay,Don Murphy,"Español,English","Paramount Pictures,Dreamworks Skg",United States Of America
1966,155,en,175.0,Alexander,5.6,"Aristotle,Egypt,Greece,Persia,Elephant,Campaign,Alexander The Great,Homosexuality,Gay Relationship,Ancient World","War,History,Action,Adventure,Drama,Romance","Colin Farrell,Angelina Jolie,Val Kilmer,Jared Leto,Jonathan Rhys Meyers",Oliver Stone,Iain Smith,English,"France 3 Cinéma,Intermedia Films","France,Germany,Italy,Netherlands,United Kingdom,United States Of America"
675,150,en,138.0,Harry Potter and the Order of the Phoenix,7.4,"Prophecy,Witch,Loss Of Lover,Magic,Cutting The Cord,Child Hero,Dying And Death,Broom,Sorcerer'S Apprentice,School Of Witchcraft,Black Magic,Death Of A Friend,Sorcery,Occultism","Adventure,Fantasy,Family,Mystery","Daniel Radcliffe,Rupert Grint,Emma Watson,Michael Gambon,Ralph Fiennes",David Yates,David Heyman,English,"Warner Bros.,Heyday Films","United Kingdom,United States Of America"
674,150,en,157.0,Harry Potter and the Goblet of Fire,7.5,"Magic,Dying And Death,Broom,Sorcerer'S Apprentice,School Of Witchcraft,Chosen One,Black Magic,Boarding School,Vision,Tournament,Teenager,Wizard,Teenage Hero,Based On Young Adult Novel","Adventure,Fantasy,Family","Daniel Radcliffe,Rupert Grint,Emma Watson,Ralph Fiennes,Michael Gambon",Mike Newell,David Heyman,"English,Français","Patalex Iv Productions Limited,Warner Bros.","United Kingdom,United States Of America"
8960,150,en,92.0,Hancock,6.2,"Flying,Alcohol,Love Of One'S Life,Forbidden Love,Lovers,Affection,Advertising Expert,Alcoholism,Invulnerability,Superhero,Pokies,Duringcreditsstinger","Fantasy,Action","Will Smith,Charlize Theron,Jason Bateman,Jae Head,Eddie Marsan",Peter Berg,Michael Mann,"English,日本語","Columbia Pictures,Weed Road Pictures",United States Of America
6479,150,en,101.0,I Am Legend,6.9,"Saving The World,Lost Civilisation,Post Apocalyptic,Dystopia,Matter Of Life And Death,Alone,Helplessness,Virus,Pandemic","Drama,Horror,Action,Thriller,Science Fiction","Will Smith,Alice Braga,Charlie Tahan,Salli Richardson Whitfield,Willow Smith",Francis Lawrence,Akiva Goldsman,English,"Village Roadshow Pictures,Original Film",United States Of America
118,150,en,115.0,Charlie and the Chocolate Factory,6.7,"London England,Father Son Relationship,Chocolate,Factory Worker,Based On Novel,Parents Kids Relationship,Candy,Overweight Child,Grandfather Grandson Relationship,Teacher","Adventure,Comedy,Family,Fantasy","Johnny Depp,Freddie Highmore,David Kelly,Annasophia Robb,Julia Winter",Tim Burton,Richard D. Zanuck,English,"Village Roadshow Pictures,The Zanuck Company","Australia,United Kingdom,United States Of America"
