movie_id,title,tags
246655,X-Men: Apocalypse,mutant supernatural-powers marvel-comic superhero based-on-comic-book superhuman apocalypse superhero-team world-domination aftercreditsstinger 1980s reemerg world first mutant worlddestroy apocalyps xmen must unit defeat extinct level plan en science-fiction james-mcavoy michael-fassbender jennifer-lawrence nicholas-hoult oscar-isaac English twentieth-century-fox-film-corporation donners'-company United-States-of-America lauren-shuler-donner bryan-singer
155,The Dark Knight,dc-comics crime-fighter secret-identity scarecrow sadism chaos gotham-city vigilante joker superhero based-on-comic-book tragic-hero organized-crime criminal-mastermind district-attorney imax super-villain super-powers batman batman rais stake war crime help lt jim gordon district attorney harvey dent batman set dismantl remain crimin organ plagu street partnership prove effect soon find prey reign chao unleash rise crimin mastermind known terrifi citizen gotham joker en drama action crime thriller christian-bale heath-ledger aaron-eckhart michael-caine maggie-gyllenhaal English 普通话 dc-comics legendary-pictures United-Kingdom United-States-of-America charles-roven christopher-nolan
14160,Up,age-difference central-and-south-america balloon animation floating-in-the-air duringcreditsstinger exploring carl fredricksen spent entir life dream explor globe experienc life fullest age 78 life seem pass twist fate persist 8year old wilder explor name russel give new leas life en animation comedy family adventure ed-asner christopher-plummer jordan-nagai bob-peterson delroy-lindo English pixar-animation-studios United-States-of-America jonas-rivera pete-docter
15512,Monsters vs Aliens,alien giant-robot duringcreditsstinger susan murphi unwittingli clobber meteor full outer space gunk wed day mysteri grow 49feet11inch militari jump action captur susan secret away covert govern compound renam ginormica place confin ragtag group monster en animation family adventure science-fiction seth-rogen reese-witherspoon hugh-laurie paul-rudd kiefer-sutherland English dreamworks-animation United-States-of-America conrad-vernon
1726,Iron Man,middle-east arms-dealer malibu marvel-comic superhero based-on-comic-book tony-stark iron-man aftercreditsstinger marvel-cinematic-universe counter-terrorism agent-coulson held captiv afghan cave billionair engin toni stark creat uniqu weapon suit armor fight evil en action science-fiction adventure robert-downey-jr. terrence-howard jeff-bridges shaun-toub gwyneth-paltrow English فارسی اردو العربية marvel-studios United-States-of-America avi-arad jon-favreau
44826,Hugo,library clock film-director key toy boy love orphan robot automaton hiding filmmaking leg-brace doberman 3d hugo orphan boy live wall train station 1930 pari learn fix clock gadget father uncl put use keep train station clock run thing left connect dead father automaton mechan man doesnt work without special key hugo need find unlock secret believ contain adventur meet shopkeep georg meli work train station adventureseek goddaught hugo find surpris connect father automaton discov unlock memori old man buri insid regard past en adventure drama family ben-kingsley sacha-baron-cohen asa-butterfield chloë-grace-moretz ray-winstone English paramount-pictures infinitum-nihil France United-States-of-America United-Kingdom johnny-depp martin-scorsese
8487,Wild Wild West,steampunk based-on-tv-series steam-locomotive drag legless southern inventor dr arliss loveless plan rekindl civil war assassin presid us grant two men stop gunfight jame west masterofdisguis inventor artemu gordon two must team thwart loveless plan en action adventure comedy science-fiction western will-smith kevin-kline kenneth-branagh salma-hayek m.-emmet-walsh English todman -simon -lemasters-productions warner-bros. United-States-of-America jon-peters barry-sonnenfeld
1735,The Mummy: Tomb of the Dragon Emperor, archaeologist rick oconnel travel china pit emperor 2000yearold han dynasti who return dead pursu quest world domin time oconnel enlist help wife son quash socal dragon emperor abus supernatur power en adventure action fantasy brendan-fraser jet-li john-hannah maria-bello luke-ford English 普通话  universal-pictures china-film-co-production-corporation Germany United-States-of-America stephen-sommers rob-cohen
297761,Suicide Squad,dc-comics shared-universe anti-hero secret-mission villain superhero supervillain dc-extended-universe dc comic come suicid squad antihero team incarcer supervillain act deniabl asset unit state govern undertak highrisk black op mission exchang commut prison sentenc en action adventure crime fantasy science-fiction will-smith margot-robbie joel-kinnaman viola-davis jared-leto English dc-comics dune-entertainment United-States-of-America charles-roven david-ayer
2698,Evan Almighty,father-son-relationship daily-life married-couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's-ark god contact congressman evan baxter tell build ark prepar great flood en fantasy comedy family steve-carell lauren-graham john-goodman jimmy-bennett john-michael-higgins English columbia-pictures universal-pictures United-States-of-America tom-shadyac
137113,Edge of Tomorrow,deja-vu time-warp restart dystopia war alien military-officer soldier alien-invasion exoskeleton major bill cage offic never seen day combat unceremoni demot drop combat cage kill within minut manag take alpha alien awaken back begin day forc fight die physic contact alien thrown time loop en action science-fiction tom-cruise emily-blunt brendan-gleeson bill-paxton jonas-armstrong English village-roadshow-pictures warner-bros. Australia United-States-of-America erwin-stoff doug-liman
9804,Waterworld,ocean tattoo mutant water dystopia doomsday futurist world polar ice cap melt made earth liquid planet beauti barmaid rescu mutant seafar float island prison escap along young charg enola sail aboard ship trio soon becom target menac pirat covet map dryland tattoo enola back en adventure action kevin-costner chaim-girafi rick-aviles r.-d.-call zitto-kazann English Deutsch Español universal-pictures gordon-company United-States-of-America lawrence-gordon kevin-reynolds
14869,G.I. Joe: The Rise of Cobra,terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra egyptian desert deep polar ice cap elit gi joe team use latest nextgener spi militari equip fight corrupt arm dealer destro grow threat mysteri cobra organ prevent plung world chao en adventure action thriller science-fiction dennis-quaid channing-tatum marlon-wayans sienna-miller joseph-gordon-levitt English Français  paramount-pictures spyglass-entertainment Czech-Republic United-States-of-America lorenzo-di-bonaventura stephen-sommers
150540,Inside Out,dream cartoon imaginary-friend animation family moving kids unicorn duringcreditsstinger 3d emotions grow bumpi road except riley uproot midwest life father start new job san francisco like us riley guid emot joy fear anger disgust sad emot live headquart control center insid riley mind help advis everyday life riley emot struggl adjust new life san francisco turmoil ensu headquart although joy riley main import emot tri keep thing posit emot conflict best navig new citi hous school en drama comedy animation family amy-poehler phyllis-smith richard-kind bill-hader lewis-black English walt-disney-pictures pixar-animation-studios United-States-of-America jonas-rivera pete-docter
278927,The Jungle Book,based-on-novel snake wolf elephant tiger feral-child panther remake bear jungle talking-animal orphan animal talking-to-animals threat tiger shere khan forc flee jungl mancub name mowgli embark journey self discoveri help panther bagheera free spirit bear baloo en family adventure drama fantasy neel-sethi bill-murray ben-kingsley idris-elba scarlett-johansson English walt-disney-pictures walt-disney-studios-motion-pictures United-Kingdom United-States-of-America jon-favreau
10138,Iron Man 2,malibu marvel-comic superhero based-on-comic-book revenge aftercreditsstinger marvel-cinematic-universe world awar dual life armor superhero iron man billionair inventor toni stark face pressur govern press public share technolog militari unwil let go invent stark pepper pott jame rhodey rhode side must forg new allianc confront power enemi en adventure action science-fiction robert-downey-jr. gwyneth-paltrow don-cheadle scarlett-johansson mickey-rourke English Pусский Français marvel-studios United-States-of-America kevin-feige jon-favreau
